Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-08-22,1621.388,1631.626,1531.213,1571.637,3902170.9002381
2022-08-23,1571.927,1667.407,1564.164,1648.873,3876135.3308375
2022-08-24,1649.275,1692.942,1605.542,1670.73,3334270.830263
2022-08-25,1670.85,1721.099,1651.863,1701.471,2561524.4460721
2022-08-26,1701.471,1704.76,1538.66,1556.136,3501181.282267
2022-08-27,1556.136,1560.99,1448.379,1462.694,3593635.6329094
2022-08-28,1462.789,1510.906,1458.724,1477.15,2065481.318065
2022-08-29,1477.2,1552.988,1422.992,1542.288,3424544.2197283
2022-08-30,1542.208,1606.018,1473.679,1537.048,4121808.0734027
2022-08-31,1537.638,1619.226,1517.182,1579.524,4158550.761698
2022-09-01,1579.304,1594.862,1520.986,1581.405,2343146.5356599
2022-09-02,1581.415,1648.828,1547.708,1579.967,3139948.7267391
2022-09-03,1579.967,1586.844,1534.59,1552.265,1371279.1071553
2022-09-04,1552.265,1581.23,1540.71,1570.6,1061100.9036771
2022-09-05,1571.28,1610.161,1557.58,1597.19,1890418.6977139
2022-09-06,1597.15,1686.521,1556.374,1584.59,3735827.5114041
2022-09-07,1584.68,1653.165,1490.865,1645.975,3189828.8827152
2022-09-08,1646.255,1663.183,1595.246,1639.496,2823207.504061
2022-09-09,1639.469,1745.582,1626.515,1714.72,2551555.1612958
2022-09-10,1714.73,1777.495,1706.892,1751.023,1586698.5575768
2022-09-11,1751.05,1789.634,1721.93,1732.966,1681145.1503578
2022-09-12,1733.626,1783.222,1693.925,1716.799,2637976.936167
2022-09-13,1716.899,1751.888,1571.576,1596.092,3763724.3446515
2022-09-14,1597.262,1623.801,1553.051,1620.775,3086181.1306044
2022-09-15,1620.765,1655.002,1458.249,1490.286,5120815.518798
2022-09-16,1488.746,1489.986,1405.588,1439.636,3067657.99914
2022-09-17,1439.636,1475.9,1409.49,1452.57,1908358.2756695
2022-09-18,1452.88,1473.23,1326.73,1333.51,2704662.320186
2022-09-19,1333.27,1392.589,1280.2,1377.968,4300614.1211087
2022-09-20,1377.968,1392.15,1322.152,1322.252,2901483.4529235
2022-09-21,1317.723,1401.33,1241.47,1252.98,3943882.0353054
2022-09-22,1253.11,1336.46,1220.86,1307.39,4484766.472085
2022-09-23,1308.27,1357.43,1262.784,1325.827,4291726.8008636
2022-09-24,1325.817,1349.25,1311.274,1323.366,2081698.8410123
2022-09-25,1322.986,1336.857,1280.801,1285.51,1874682.2366716
2022-09-26,1285.1,1340,1270.025,1317.18,4175218.3271311
2022-09-27,1317.19,1399.99,1303.77,1321.888,4281541.8757564
2022-09-28,1321.278,1355.154,1261.774,1345.43,5121606.4430484
2022-09-29,1345.62,1351.875,1288.659,1332.813,3221098.7774747
2022-09-30,1332.813,1373.04,1314.9,1323.18,3261937.8990748
2022-10-01,1323.18,1333.823,1302.72,1313.22,1140092.701058
2022-10-02,1313.14,1317.92,1286.46,1300.63,1168977.7282116
2022-10-03,1300.36,1329.973,1263.27,1318.162,2402972.8823817
2022-10-04,1318.162,1369.921,1315.263,1358.147,2177518.8139025
2022-10-05,1358.677,1367.653,1316.432,1348.53,2018148.6395369
2022-10-06,1348.53,1384.065,1345.515,1351.71,2774401.548993
2022-10-07,1351.57,1361.898,1317.599,1333.667,2163388.1783668
2022-10-08,1333.677,1337.444,1304.473,1307.68,773238.22390341
2022-10-09,1307.67,1329.026,1304.046,1321.714,705866.08028352
2022-10-10,1321.714,1338.134,1296.49,1306.599,1589627.552159
2022-10-11,1306.609,1306.74,1268.803,1276.395,2132631.2856138
2022-10-12,1276.385,1306.748,1274.6,1299.909,1819090.6139601
2022-10-13,1300.029,1302.23,1194.751,1294.974,4253532.8384912
2022-10-14,1295.264,1342.767,1283.857,1292.032,3318803.7728154
2022-10-15,1292.062,1301.774,1272.132,1275.497,1161138.2372777
2022-10-16,1275.257,1315.304,1263.851,1293.302,1302071.0886947
2022-10-17,1294.145,1337.75,1291.105,1330.657,2129937.4834277
2022-10-18,1331.067,1341.374,1286.696,1310.632,2621093.9424758
2022-10-19,1310.462,1316.045,1287.723,1294.49,1733516.027718
2022-10-20,1294.63,1310.636,1271.116,1284.552,2236527.8982514
2022-10-21,1284.871,1306.953,1252.975,1299.174,2271245.2402698
2022-10-22,1299.134,1319.962,1294.316,1317.259,939364.66405729
2022-10-23,1317.049,1337.641,1299.616,1336.804,1192226.4478786
2022-10-24,1336.964,1370.846,1324.116,1348.884,3215471.569464
2022-10-25,1348.884,1523.797,1335.017,1482.154,5195065.3345174
2022-10-26,1482.579,1595.314,1448.051,1551.154,6193232.053634
2022-10-27,1551.144,1584.401,1509.21,1524.301,4721868.5962752
2022-10-28,1523.831,1575.248,1480.748,1556.331,4027536.7789571
2022-10-29,1556.091,1663.892,1548.015,1625.984,3847837.0911499
2022-10-30,1625.854,1640.361,1576.968,1587.337,2226440.4228079
2022-10-31,1587.607,1635.41,1546.5,1565.636,3574560.1636887
2022-11-01,1565.986,1604.345,1563.434,1578.552,1731653.7250304
2022-11-02,1579.43,1620.236,1502.44,1511.409,3867312.2676272
2022-11-03,1511.139,1558.624,1508.085,1531,2087992.6074641
2022-11-04,1531.21,1675.81,1525.395,1649.792,3656504.6355487
2022-11-05,1649.792,1667.02,1623.579,1632.392,1267054.8155772
2022-11-06,1632.392,1638.75,1591.131,1602.152,1246817.2979767
2022-11-07,1601.712,1608.062,1545.209,1559.407,2404811.9967435
2022-11-08,1560.598,1580.121,1251.625,1323.428,6285376.4552767
2022-11-09,1320.55,1350.02,1113.113,1133.389,7182782.2229063
2022-11-10,1132.802,1466.864,1102,1328.584,5386639.4460034
2022-11-11,1329.844,1493.049,1213.653,1282.252,3184684.7968206
2022-11-12,1279.872,1299.757,1237.089,1258.341,1793193.2269279
2022-11-13,1258.481,1271.936,1200.009,1226.59,1410572.0791114
2022-11-14,1222.581,1289.072,1170.621,1218.25,2012978.4156914
2022-11-15,1218.17,1288.528,1218.17,1244.614,1712520.2270507
2022-11-16,1242.806,1266.865,1186.109,1215.251,2080397.489444
2022-11-17,1215.99,1227.166,1181.836,1205.759,1824413.405651
2022-11-18,1205.929,1232.533,1195.647,1208.638,1257751.7501343
2022-11-19,1208.638,1232.645,1196.398,1222.905,690778.93736899
2022-11-20,1223.237,1226.169,1132.987,1141.134,1756932.6883056
2022-11-21,1141.424,1144.886,1078.801,1106.6,3149839.8267148
2022-11-22,1106.65,1141.156,1073.723,1136.202,2613596.3263515
2022-11-23,1136.142,1188.252,1126.384,1173.1,2251033.8950552
2022-11-24,1177.697,1216.555,1175.501,1202.437,1735729.8993934
2022-11-25,1202.459,1206.24,1170.326,1198.598,1315488.8583305
2022-11-26,1198.586,1233.942,1195.176,1200.691,1194694.3745368
2022-11-27,1200.601,1222.61,1199.094,1215.502,753421.4627507
2022-11-28,1215.312,1215.474,1150.71,1170.255,1735351.721898
2022-11-29,1170.365,1226.561,1158.083,1222.807,1689098.3812569
2022-11-30,1222.707,1309.019,1212.49,1299.412,2475993.7794739
2022-12-01,1298.682,1306.628,1262.858,1277.577,1497543.3447697
2022-12-02,1277.587,1297.13,1265.511,1290.667,1228123.7741773
2022-12-03,1290.647,1307.098,1236.384,1242.144,1128962.0874439
2022-12-04,1241.284,1283.247,1237.044,1275.718,989354.99050821
2022-12-05,1275.718,1305.227,1246.872,1259.075,1456488.620479
2022-12-06,1259.326,1270.08,1242.198,1252.845,955397.64725551
2022-12-07,1252.88,1277.244,1219.325,1230.39,1363962.4185553
2022-12-08,1230.39,1292.359,1222.136,1284.4,1427365.5327616
2022-12-09,1284.39,1295.832,1250.803,1263.958,1315343.7932857
2022-12-10,1264.178,1283.307,1259.673,1269.105,508120.84949691
2022-12-11,1269.095,1284.667,1255.976,1262.572,530595.89354349
2022-12-12,1262.562,1279.053,1240.379,1272.605,1109479.9916611
2022-12-13,1272.425,1344.185,1255.439,1319.503,2111387.9490701
2022-12-14,1319.513,1351.946,1301.203,1311.882,1950529.0196544
2022-12-15,1311.442,1311.731,1260.302,1263.543,1480180.5969759
2022-12-16,1263.663,1280,1172.717,1178.838,2300428.0901731
2022-12-17,1179.178,1188.444,1155.446,1185.994,1316630.3856926
2022-12-18,1185.994,1196.678,1172.129,1187.714,696478.01994032
2022-12-19,1187.844,1195.205,1150.832,1162.678,1024518.8368731
2022-12-20,1162.498,1229.953,1161.538,1215.549,1498096.1169648
2022-12-21,1215.549,1223.288,1203.448,1209.93,826697.05472731
2022-12-22,1209.74,1235.901,1182.744,1215.823,1209336.6977082
2022-12-23,1215.733,1229.557,1212.597,1218.308,963948.32315615
2022-12-24,1218.308,1227.117,1214.579,1218.485,402671.64748523
2022-12-25,1218.485,1224.227,1194.812,1217.002,726110.20404405
2022-12-26,1217.152,1224.078,1211.421,1218.336,457496.94697726
2022-12-27,1218.336,1233.461,1200.308,1210.718,893240.07951228
2022-12-28,1210.728,1215.247,1181.508,1185.08,1126158.5274452
2022-12-29,1185.07,1205.953,1184.324,1197.269,769927.77514518
2022-12-30,1197.261,1203.604,1180.997,1197.611,761244.80046019
2022-12-31,1197.611,1207.626,1191.764,1195.592,431864.08892109
2023-01-01,1195.572,1204.118,1190.371,1200.466,330517.41385198
2023-01-02,1200.476,1223.54,1192.941,1214.699,644350.30355639
2023-01-03,1214.059,1219.487,1204.424,1212.229,623276.69331464
2023-01-04,1212.239,1271.728,1211.767,1252.926,1562249.7393574
2023-01-05,1252.896,1259.547,1242.32,1250.312,802888.2735452
2023-01-06,1250.322,1276.012,1235.462,1269.286,1100896.9517057
2023-01-07,1269.274,1271.516,1261.042,1262.807,402669.76308624
2023-01-08,1262.767,1279.744,1257.586,1269.328,466241.50732508
2023-01-09,1269.338,1344.819,1269.328,1320.927,1429581.2932831
2023-01-10,1320.04,1347.473,1315.103,1336.037,1187713.4695636
2023-01-11,1335.98,1356.98,1320.852,1349.209,946105.06995688
2023-01-12,1349.209,1437.813,1349.209,1422.818,2084694.1239995
2023-01-13,1422.678,1464.146,1401.154,1453.691,1698674.0735868
2023-01-14,1453.761,1566.98,1442.299,1551.138,3049655.8297919
2023-01-15,1551.138,1566.854,1516.529,1558.002,1317892.8499249
2023-01-16,1558.012,1602.68,1521.557,1580.032,1813815.4159176
2023-01-17,1580.032,1608.136,1541.309,1574.317,1529587.8165999
2023-01-18,1574.327,1609.47,1501.875,1531.493,2292451.4233108
2023-01-19,1531.293,1564.28,1507.955,1551.463,1172226.5214562
2023-01-20,1551.408,1668.037,1542.13,1652.227,1621466.9263175
2023-01-21,1652.537,1679.737,1626.459,1644.169,1588934.2571453
2023-01-22,1637.746,1664.179,1605.299,1629.126,1337335.7496111
2023-01-23,1628.746,1647.249,1586.803,1627.724,1174857.7173976
2023-01-24,1627.724,1641.69,1553.969,1562.271,1182770.2477104
2023-01-25,1561.741,1640.312,1518.228,1586.15,2207968.2419037
2023-01-26,1586.22,1632.988,1577.87,1601.908,1799917.8643815
2023-01-27,1601.898,1621.223,1553.117,1593.555,1668802.1596395
2023-01-28,1593.482,1607.052,1556.52,1564.987,911584.2521019
2023-01-29,1564.997,1660.039,1562.654,1643.086,1607609.3550267
2023-01-30,1643.096,1654.407,1536.829,1564.079,1748242.1860484
2023-01-31,1564.169,1604.99,1560.775,1590.463,1037092.553874
2023-02-01,1590.453,1647.802,1557.047,1637.988,1245578.9518692
2023-02-02,1637.988,1711.644,1634.908,1655.961,1858934.4808977
2023-02-03,1655.961,1675.991,1626.652,1667.543,1430945.0959594
2023-02-04,1667.323,1695.041,1645.755,1680.134,808901.64410048
2023-02-05,1680.134,1683.502,1610.162,1634.689,1193815.3975001
2023-02-06,1633.805,1658.533,1608.82,1632.925,965683.25420236
2023-02-07,1632.925,1678.326,1605.664,1665.427,1398904.7631279
2023-02-08,1665.427,1697.708,1632.298,1651.142,1061609.4980169
2023-02-09,1643.899,1655.944,1524.932,1538.048,1413513.4306181
2023-02-10,1537.934,1554.82,1491.973,1508.746,1226625.2729976
2023-02-11,1508.736,1542.564,1505.386,1536.418,770113.22697416
2023-02-12,1536.577,1547.429,1498.72,1513.271,708859.2883192
2023-02-13,1513.531,1526.512,1462.721,1492.335,1690496.4418176
2023-02-14,1492.405,1569.239,1491.515,1555.177,1887107.6124564
2023-02-15,1555.177,1675.758,1543.038,1666.086,1824545.605341
2023-02-16,1666.08,1742.79,1641.957,1647.59,2428323.2400815
2023-02-17,1646.51,1721.836,1631.426,1699.04,1864691.8297851
2023-02-18,1698.9,1713.335,1680.324,1690.257,745800.44859069
2023-02-19,1690.247,1726.891,1666.807,1685.911,1045150.2799811
2023-02-20,1685.761,1719.898,1651.266,1692.908,1254011.507988
2023-02-21,1693.018,1716.952,1637.001,1653.201,1311014.6199372
2023-02-22,1653.421,1667.113,1600.924,1634.21,1063530.1429731
2023-02-23,1634.56,1679.151,1629.226,1647.321,1485715.9453522
2023-02-24,1647.321,1664.673,1577.452,1604.874,1567063.1349588
2023-02-25,1604.864,1611.434,1564.766,1592.231,850872.4944012
2023-02-26,1591.821,1650.613,1587.975,1633.648,843184.24646534
2023-02-27,1633.632,1665.04,1608.175,1631.172,1301279.4096704
2023-02-28,1631.172,1647.448,1597.15,1612.756,1076070.8164586
2023-03-01,1612.106,1669.75,1595.745,1656.745,1364137.2070285
2023-03-02,1656.735,1678.031,1619.125,1648.998,1255920.8873343
2023-03-03,1648.878,1651.009,1547.241,1567.064,1983614.4173136
2023-03-04,1567.074,1577.365,1549.207,1561.599,654135.48865128
2023-03-05,1561.709,1586.329,1555.463,1565.762,759882.53726803
2023-03-06,1563.508,1583.332,1554.564,1569.286,856860.06690226
2023-03-07,1569.296,1584.164,1537.589,1553.212,1267936.9806079
2023-03-08,1553.212,1570.786,1542.363,1545.217,1090959.1364278
2023-03-09,1544.676,1547.473,1411.679,1432.403,1677770.5183981
2023-03-10,1432.693,1439.397,1370.33,1429.202,2730695.8029693
2023-03-11,1429.191,1494.115,1418.213,1470.463,4151150.1980347
2023-03-12,1470.483,1599.73,1458.744,1579.925,2570706.0985868
2023-03-13,1581.328,1703.563,1571.175,1686.994,3385405.5241688
2023-03-14,1687.004,1789.167,1665.215,1708.771,3561933.103082
2023-03-15,1708.41,1722.376,1615.234,1655.213,2961974.5504578
2023-03-16,1655.203,1694.071,1638.654,1676.805,2013934.2535422
2023-03-17,1676.795,1787.797,1666.285,1787.519,2758565.0241799
2023-03-18,1795.013,1836.928,1753.151,1774.189,2224088.9839594
2023-03-19,1774.901,1846.583,1756.035,1810.459,1696880.8473637
2023-03-20,1810.279,1815.79,1743.66,1753.898,2153107.8347342
2023-03-21,1753.868,1839.239,1725.432,1799.472,2062320.2353348
2023-03-22,1799.472,1823.127,1715.502,1731.592,2277440.4069537
2023-03-23,1731.451,1858.971,1730.198,1812.512,1811813.3128675
2023-03-24,1812.111,1824.887,1730.031,1745.195,1725576.9658124
2023-03-25,1745.205,1764.2,1715.446,1739.516,953731.81741997
2023-03-26,1739.506,1798.537,1737.188,1763.611,876109.29911447
2023-03-27,1763.611,1784.48,1690.939,1713.825,1368727.9685909
2023-03-28,1713.825,1796.183,1702.19,1769.74,1453314.637494
2023-03-29,1769.74,1827.688,1767.089,1794.961,1503989.0792109
2023-03-30,1794.951,1829.881,1763.535,1793.292,1706002.6190277
2023-03-31,1793.292,1843.865,1779.786,1824.635,1452370.7496603
2023-04-01,1824.625,1843.465,1811.873,1821.365,796408.11446721
2023-04-02,1821.384,1826.469,1773.183,1788.058,757142.17238954
2023-04-03,1788.038,1840.121,1763.557,1795.79,1849941.5979033
2023-04-04,1796.008,1891.385,1794.291,1872.146,2247695.6810982
2023-04-05,1872.516,1925.5,1860.177,1912.008,1744118.2665716
2023-04-06,1912.008,1913.783,1854.614,1866.013,1265634.6173257
2023-04-07,1866.003,1883.471,1842.767,1858.164,842217.10268054
2023-04-08,1858.154,1880.298,1848.411,1855.453,623532.6564561
2023-04-09,1855.453,1874.098,1825.644,1868.451,930899.70192939
2023-04-10,1868.441,1905.845,1847.629,1891.29,1150235.1353547
2023-04-11,1891.3,1938.193,1883.206,1895.154,1285898.5240196
2023-04-12,1895.164,1929.769,1859.346,1918.195,1219676.0066454
2023-04-13,1918.185,2024.314,1901.244,2008.446,2353416.7287516
2023-04-14,2007.946,2130.706,2006.455,2105.856,2947579.2458956
2023-04-15,2105.876,2113.543,2073.207,2090.199,992127.77364508
2023-04-16,2090.189,2138.645,2074.503,2129.107,959961.21633777
2023-04-17,2129.176,2130.828,2057.862,2077.135,1360042.7405399
2023-04-18,2077.125,2124.58,2051.902,2093.406,1170151.8414604
2023-04-19,2093.396,2108.341,1951.937,1975.896,2106308.493894
2023-04-20,1976.227,1979.277,1915.83,1942.875,1931224.0516334
2023-04-21,1942.856,1956.424,1824.831,1840.648,1992983.3971096
2023-04-22,1840.688,1887.367,1833.188,1871.838,915413.67038688
2023-04-23,1871.848,1882.336,1838.352,1854.753,802849.9647436
2023-04-24,1854.763,1889.091,1810.434,1833.047,1305729.5976773
2023-04-25,1833.047,1872.49,1801.878,1870.93,1215195.6031659
2023-04-26,1870.94,1965.368,1803.044,1878.511,2454758.317324
2023-04-27,1878.511,1939.804,1857.004,1916.052,2101619.2257374
2023-04-28,1916.042,1924.64,1875.216,1895.669,1095492.2456862
2023-04-29,1895.669,1918.926,1884.68,1905.143,464862.54054529
2023-04-30,1905.143,1939.374,1880.009,1895.29,867902.88814995
2023-05-01,1895.26,1896.565,1806.214,1824.844,1299331.2726178
2023-05-02,1824.844,1882.02,1821.523,1872.732,905801.36407285
2023-05-03,1872.762,1897.733,1843.48,1890.081,1186899.5351487
2023-05-04,1894.621,1916.756,1867.597,1877.366,1016466.9251799
2023-05-05,1877.366,1999.619,1870.442,1987.107,1321485.2038086
2023-05-06,1987.097,2016.084,1869.21,1898.999,1530738.5089733
2023-05-07,1898.933,1935.882,1891.535,1909.671,731333.99362238
2023-05-08,1909.881,1917.86,1812.542,1841.729,1561223.6703721
2023-05-09,1841.729,1859.343,1833.187,1844.803,719638.99484712
2023-05-10,1844.833,1888.215,1799.127,1839.574,1293384.0895814
2023-05-11,1839.564,1848.837,1774.596,1794.843,1201003.2428842
2023-05-12,1794.853,1811.706,1741.74,1806.644,1427873.4747145
2023-05-13,1806.674,1817.702,1789.274,1800.89,513955.51831865
2023-05-14,1800.79,1824.622,1792.535,1800.77,537547.59880617
2023-05-15,1800.77,1847.002,1787.122,1826.378,891298.17987592
2023-05-16,1826.277,1833.203,1797.507,1826.783,783266.10876445
2023-05-17,1826.62,1838.189,1785.232,1824.492,821487.51699989
2023-05-18,1824.502,1832.623,1776.503,1815.386,711424.02469537
2023-05-19,1815.396,1827.968,1796.982,1814.364,611315.02823987
2023-05-20,1814.336,1829.996,1807.783,1818.896,284513.63004451
2023-05-21,1818.896,1829.485,1799.179,1804.402,346513.05919883
2023-05-22,1804.402,1828.614,1793.105,1821.67,544928.61889155
2023-05-23,1821.67,1869.536,1815.73,1849.411,996542.73848185
2023-05-24,1849.411,1856.956,1780.778,1800.212,1031248.6225712
2023-05-25,1800.422,1816.752,1766.161,1807.704,809614.3941868
2023-05-26,1807.416,1838.675,1797.202,1831.616,682993.82707168
2023-05-27,1831.606,1836.606,1813.29,1828.596,298954.85951401
2023-05-28,1828.596,1868.43,1824.512,1868.43,637762.51083267
2023-05-29,1868.43,1927.739,1868.411,1890.997,1000634.4743425
2023-05-30,1890.997,1917.334,1882.162,1906.343,668228.36302298
2023-05-31,1906.333,1907.683,1851.94,1864.488,688492.85952763
2023-06-01,1864.488,1888.955,1840.47,1869.463,693445.31505242
2023-06-02,1869.463,1910.535,1848.075,1904.935,794659.82875919
2023-06-03,1904.855,1909.033,1882.299,1889.926,354395.3407339
2023-06-04,1890.006,1914.62,1884.823,1902.619,288880.34865854
2023-06-05,1902.609,1913.082,1779.131,1807.552,1439490.0215948
2023-06-06,1807.582,1898.271,1798.185,1880.215,1250255.6792943
2023-06-07,1880.215,1898.043,1821.8,1822.64,1126725.7267311
2023-06-08,1822.83,1861.034,1821.46,1852.163,529868.13650563
2023-06-09,1852.173,1854.934,1825.872,1836.493,507466.1072353
2023-06-10,1836.503,1844.916,1717.317,1745.642,1300521.6051509
2023-06-11,1745.632,1777.935,1739.823,1764.303,484358.6582076
2023-06-12,1764.303,1765.153,1720.966,1743.45,713409.9025
2023-06-13,1743.46,1766.828,1724.477,1738.984,681219.3251
2023-06-14,1738.984,1749.855,1630.461,1654.071,801148.0955
2023-06-15,1653.331,1678.35,1621.277,1665.417,819449.867
2023-06-16,1665.427,1727.795,1647.762,1715.773,733900.4964
2023-06-17,1716.623,1768.626,1713.163,1727.644,543233.8574
2023-06-18,1727.644,1747.113,1720.257,1724.133,349222.0372
2023-06-19,1724.613,1750.889,1697.732,1731.613,589189.345
2023-06-20,1731.933,1791.345,1714.253,1777.327,729272.8869
2023-06-21,1777.327,1896.49,1776.689,1875.274,1224160.289
2023-06-22,1876.394,1932.917,1866.771,1880.015,880286.9554
2023-06-23,1880.025,1934.624,1862.354,1884.911,882971.3602
2023-06-24,1884.873,1906.8,1865.758,1876.371,514381.3971
2023-06-25,1876.361,1930.389,1870.177,1896.207,703890.5903
2023-06-26,1895.826,1908.688,1837.627,1851.199,763600.12
2023-06-27,1851.009,1912.616,1847.566,1896.071,682035.5146
2023-06-28,1896.071,1896.73,1825.09,1829.822,685821.9381
2023-06-29,1829.832,1879.322,1826.49,1850.941,555832.084
2023-06-30,1850.978,1946.947,1825.034,1931.163,1302963.87
2023-07-01,1931.293,1943.8,1908.724,1922.86,494133.1604
2023-07-02,1922.86,1927.533,1901.928,1921.183,444307.5655
2023-07-03,1921.173,1976.701,1915.888,1957.797,864368.544
2023-07-04,1957.547,1967.046,1931.958,1942.217,482583.1558
2023-07-05,1942.227,1942.584,1895.084,1911.026,516437.086
2023-07-06,1911.867,1957.931,1865.314,1875.871,710045.1587
2023-07-07,1875.881,1877.981,1826.471,1868.797,605366.4157
2023-07-08,1868.807,1874.514,1842.902,1856.486,265488.81839137
2023-07-09,1856.496,1879.576,1854.871,1865.596,294905.74426278
2023-07-10,1865.586,1904.914,1846.991,1882.876,402273.19536516
2023-07-11,1870.998,1891.08,1862.409,1875.618,369853.32060358
2023-07-12,1875.628,1901.956,1864.295,1871.933,492306.21684216
2023-07-13,1871.943,2012.873,1862.435,1983.643,1027033.4351849
2023-07-14,1983.653,2028.83,1899.387,1930.445,1012945.7575522
2023-07-15,1930.445,1946.944,1924.82,1931.349,286611.35874403
2023-07-16,1931.359,1944.201,1921.254,1931.328,220511.51076963
2023-07-17,1931.218,1938.149,1873.853,1917.126,630460.14907376
2023-07-18,1917.136,1919.816,1876.703,1897.587,506640.35484196
2023-07-19,1897.587,1921.49,1882.226,1893.901,516706.38878776
2023-07-20,1893.891,1929.04,1878.117,1897.509,677375.16742056
2023-07-21,1897.509,1905.343,1884.527,1894.048,330547.32682582
2023-07-22,1894.048,1897.502,1882.227,1887.169,174189.17704124
2023-07-23,1887.169,1904.822,1853.164,1879.784,402688.05672764
2023-07-24,1879.862,1890.755,1833.837,1849.248,598965.9521981
2023-07-25,1849.248,1868.02,1845.155,1861.24,323552.31075513
2023-07-26,1861.24,1886.873,1848.192,1871.105,533573.43192699
2023-07-27,1871.095,1886.016,1855.162,1858.588,270655.24213887
2023-07-28,1858.588,1882.681,1854.321,1876.332,232890.69733113
2023-07-29,1876.322,1886.233,1869.531,1881.661,124189.13217353
2023-07-30,1881.661,1885.158,1848.918,1861.432,257097.10498705
2023-07-31,1861.242,1877.088,1850.835,1856.544,356291.12689242
2023-08-01,1856.544,1864.448,1812.679,1848.897,689904.99067163
2023-08-02,1848.757,1878.978,1820.555,1842.779,618037.51705586
2023-08-03,1842.779,1857.317,1824.176,1838.46,333634.57861797
2023-08-04,1838.46,1849.551,1814.81,1828.101,390911.61644408
2023-08-05,1828.111,1844.795,1825.613,1833.311,151491.9078767
2023-08-06,1833.311,1844.146,1819.436,1827.455,146300.86236824
2023-08-07,1827.455,1844.414,1798.465,1823.664,414883.47063138
2023-08-08,1823.664,1876.007,1822.81,1861.701,560586.60489588
2023-08-09,1861.701,1870.969,1844.674,1852.187,421904.81168123
2023-08-10,1852.197,1864.084,1843.468,1848.049,281222.25089299
2023-08-11,1848.039,1855.087,1836.504,1843.37,254567.91848243
2023-08-12,1843.36,1852.401,1842.971,1848.374,127720.5543376
2023-08-13,1848.384,1860.473,1844.726,1847.07,162186.38660623
2023-08-14,1847.06,1853.771,1833.079,1843.637,405709.04224398
2023-08-15,1843.627,1845.474,1815.908,1827.208,357305.23518885
2023-08-16,1827.208,1829.139,1796.418,1809.671,406320.75902601
2023-08-17,1809.681,1813.066,1550.297,1618.467,1281371.2848479
2023-08-18,1617.238,1716.527,1606.791,1662.278,1808858.1324583
2023-08-19,1662.049,1695.936,1653.768,1668.976,562606.01496939
2023-08-20,1668.976,1694.604,1661.778,1682.696,413588.63082699
2023-08-21,1682.716,1687.875,1649.268,1673.389,475473.74869559
2023-08-22,1673.399,1673.416,1582.042,1603.449,754948.73698965
2023-08-23,1603.475,1701.145,1602.839,1664.944,834645.24482895
2023-08-24,1664.684,1682.905,1634.48,1653.346,541851.14523939
2023-08-25,1653.346,1675.705,1634.569,1650.485,599451.66006202
2023-08-26,1650.475,1654.696,1643.172,1648.253,169539.23593887
2023-08-27,1648.253,1659.31,1644.437,1652.583,162145.95973825
2023-08-28,1652.583,1662.815,1620.742,1645.82,511312.11415193
2023-08-29,1645.82,1744.835,1638.868,1732.519,1198663.1436286
2023-08-30,1732.502,1735.098,1696.33,1703.57,464299.66470325
2023-08-31,1703.57,1727.122,1630.132,1647.482,682644.23859114
2023-09-01,1647.492,1654.024,1601.961,1628.139,654619.19383759
2023-09-02,1628.139,1644.523,1625.256,1635.95,198033.39318115
2023-09-03,1635.95,1645.941,1624.939,1636.435,226242.7984208
2023-09-04,1636.425,1644.475,1618.117,1620.496,302951.934164
2023-09-05,1620.496,1646.547,1609.257,1629.481,490179.1764847
2023-09-06,1629.751,1664.477,1610.982,1631.574,425391.91172353
2023-09-07,1631.564,1658.62,1622.426,1645.46,415822.55139337
2023-09-08,1646.366,1658.183,1615.934,1634.221,465183.28194772
2023-09-09,1634.231,1638.508,1629.232,1634.979,108132.8688433
2023-09-10,1635.009,1636.409,1599.584,1623.073,399356.4511021
2023-09-11,1624.299,1626.514,1531.002,1543.526,732092.77960722
2023-09-12,1543.536,1625.11,1543.526,1601.172,601248.97097058
2023-09-13,1600.792,1617.851,1581.643,1605.241,432716.75616839
2023-09-14,1605.801,1643.986,1605.801,1627.612,567597.27709293
2023-09-15,1627.722,1638.342,1611.414,1631.841,291230.70331292
2023-09-16,1631.971,1653.768,1630.745,1636.947,248698.36495676
2023-09-17,1636.947,1637.417,1612.413,1620.049,205368.88160962
2023-09-18,1620.049,1669.527,1605.441,1640.492,610204.17844979
2023-09-19,1640.612,1660.98,1627.054,1641.39,400551.65515289
2023-09-20,1641.28,1649.528,1606.581,1626.038,508264.93196167
2023-09-21,1626.278,1626.398,1567.779,1588.596,585091.42628545
2023-09-22,1588.602,1602.44,1577.008,1593.848,259036.88921325
2023-09-23,1593.628,1598.176,1587.476,1593.012,106702.08851873
2023-09-24,1593.012,1601.174,1578.257,1590.004,224828.12204176
2023-09-25,1589.994,1596.931,1563.261,1587.171,463605.4163454
2023-09-26,1587.275,1598.6,1579.68,1588.137,209985.08606335
2023-09-27,1592.503,1632.766,1582.462,1594.639,472214.28625822
2023-09-28,1594.639,1667.623,1593.751,1650.297,645679.55726857
2023-09-29,1650.287,1687.764,1648.337,1665.787,438035.9004519
2023-09-30,1665.777,1694.31,1665.02,1674.565,204251.59321908
2023-10-01,1674.575,1692.063,1668.363,1678.515,200431.56478154
