Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-07-22,68207.64,68476.6,66566.66,67861.95,53439.50394687
2024-07-23,67872.35,67875.17,65461.58,65879.9,63214.505547646
2024-07-24,65879.9,67110.73,65132.45,65627,45417.405740855
2024-07-25,65655.83,65980.86,63436.1,65818.91,64804.084205401
2024-07-26,65820.89,68198.63,65610.31,67946,62504.893667749
2024-07-27,67945.32,69406.92,66673.33,68857.93,57242.202596818
2024-07-28,68857.93,68860.9,67065.32,68015.81,36943.765510135
2024-07-29,68024.84,70050.57,66440.56,67492.57,86810.084071714
2024-07-30,67492.57,67545.54,65283.08,66284.11,58181.316500115
2024-07-31,66302.09,66805.56,64499.03,64954.6,42166.511904105
2024-08-01,64962.38,65290.54,62246.55,64835.82,70552.661143714
2024-08-02,64835.82,65558.92,61234.4,61915.73,79023.889010263
2024-08-03,61922.7,62177.04,59843.06,60605.29,63632.607005981
2024-08-04,60609.79,61075.2,57164.46,58443.02,62024.288612261
2024-08-05,58443.03,59100.86,48999.51,54375.68,245689.91443341
2024-08-06,54380.34,57046.61,53909.09,56479.46,98374.969013302
2024-08-07,56479.46,57725.21,54676.37,55425.54,57811.342267575
2024-08-08,55441.11,61340.84,54573.91,61201.81,34202.085898971
2024-08-09,61184.35,62680.33,59668.49,60754.84,40237.133219787
2024-08-10,60776.83,61299.28,60263.57,61087.6,23282.563593492
2024-08-11,61087.59,61858.04,58317.58,59015.69,35029.081766285
2024-08-12,59013.9,60611.51,57671.9,58975.93,65087.599137459
2024-08-13,58976.32,61587.62,58411.08,61037.35,61534.95200251
2024-08-14,61041.32,61824.72,58665.2,58918.28,60207.742601815
2024-08-15,58931.3,59838.38,56109.51,57633.16,65729.422049966
2024-08-16,57600.36,59840.48,57152.45,59040.51,59127.512195401
2024-08-17,59033.8,59695.78,58739.66,59309.14,25968.897400704
2024-08-18,59317,60255.07,59254.64,59451.22,31859.11607864
2024-08-19,59455,59589.79,57836.74,58980.5,51615.611821617
2024-08-20,58992.32,61396.62,58602.65,59297.53,70832.107782882
2024-08-21,59292.02,61834.22,58808.74,61238.43,62021.518139449
2024-08-22,61240.25,61511.68,59737.18,60548.49,49613.236206203
2024-08-23,60552.21,64657.04,60311.49,64443.46,72074.780905676
2024-08-24,64443.45,64988.86,63579.18,63634.63,41566.180503078
2024-08-25,63634.63,64593.94,63605.26,64406.26,24114.39932444
2024-08-26,64406.26,65024.05,62881.94,63170.37,39528.178973938
2024-08-27,63167.19,63291.39,59999.4,60419.99,43569.281936476
2024-08-28,60394,60394,57872.85,59118.32,49983.534895285
2024-08-29,59121.31,61176.26,58850.89,59495.42,41832.265454569
2024-08-30,59495.41,59878.42,57689.56,59047.31,57915.18221614
2024-08-31,59053.32,59448.7,58741.07,59053.24,19535.796175686
2024-09-01,59067.9,59126.44,57567.64,58340.61,37998.789484165
2024-09-02,58340.76,59264.84,57125.65,59036.96,47374.011540903
2024-09-03,59040.96,59805.45,57547.29,58097.31,46523.819538453
2024-09-04,58118.33,58520.16,55618.32,58093.61,69064.101257506
2024-09-05,58100.61,58383.57,55649.42,56130.39,62787.386298355
2024-09-06,56130.39,56997.73,52572.7,53738.61,95406.859724749
2024-09-07,53738.61,54842.86,53589.12,53921.11,42762.438645068
2024-09-08,53921.6,54708.07,53628.16,54458.54,28187.352566867
2024-09-09,54457.55,57958.69,54336.74,57464.62,66684.819763608
2024-09-10,57458.23,58040.3,56394.21,57503.96,50601.127489135
2024-09-11,57513.97,57983.44,55549.11,57357.16,65112.495498091
2024-09-12,57357.16,58524.82,57222.5,57916.47,49753.666743632
2024-09-13,57906.48,60383.71,57632.08,60307.97,52529.020029056
2024-09-14,60332.68,60650.45,59476.28,60046.82,27113.789283159
2024-09-15,60046.81,60393.89,59483.82,59652.29,22655.525704891
2024-09-16,59656.6,59691.86,57481.23,57982.98,55151.97416234
2024-09-17,57984.48,61323.51,57609.98,60338.76,69885.466605755
2024-09-18,60329.43,61318.59,59178,60201.28,67436.126125727
2024-09-19,60195.82,63865.32,60195.82,62886.92,85917.673242767
2024-09-20,62880.8,64133.96,62344.39,63121.71,56669.118519185
2024-09-21,63121.72,63405.06,62758.59,63094.31,18503.129722329
2024-09-22,63094.3,63564.97,62438.62,62756.28,23495.85134956
2024-09-23,62756.28,64740.04,62377.08,63376.83,50305.920387292
2024-09-24,63370.83,64579.93,62718.27,64026.8,46327.594102839
2024-09-25,64026.8,64808.36,62992.61,63427.21,40474.292147024
2024-09-26,63427.22,65825.72,62653.09,65058.52,62907.65119566
2024-09-27,65056.5,66515.57,64738.75,65828.47,48515.865514641
2024-09-28,65828.48,66262,65428.78,65699.23,17391.637354848
2024-09-29,65699.23,66122.37,65398.24,65842.26,13458.592852177
2024-09-30,65839.98,65988.43,63042.19,63686.54,50062.133768248
2024-10-01,63693.61,64120.67,60148.46,61126.11,72185.580569769
2024-10-02,61124.38,62384.75,59983.2,60816.17,54088.57431659
2024-10-03,60815.29,61466.74,59848.37,60799.82,48109.051550098
2024-10-04,60799.82,62474.23,60449.63,62273.84,42576.208886669
2024-10-05,62273.85,62366.25,61685.56,61848.37,15242.695182705
2024-10-06,61848.36,62967.41,61796.41,62292.44,15033.358115112
2024-10-07,62292.45,64449.29,62292.44,63354.98,44884.953247728
2024-10-08,63354.98,63354.99,61835.41,62398.78,41379.326381304
2024-10-09,62398.79,62503.91,60266.38,60848.42,39676.576772622
2024-10-10,60820.76,61245.19,58867.01,60133.77,49018.520994102
2024-10-11,60125,63401.07,59880.67,62839.68,48813.699837325
2024-10-12,62839.68,63461.58,62334.63,63202.2,24734.447329486
2024-10-13,63202.19,63351.34,62018.98,62869.32,22039.132546828
2024-10-14,62854.12,66262.51,62432.2,65777.14,69564.364756506
2024-10-15,65759.49,67853.32,64785.98,66415.4,81099.050978235
2024-10-16,66405.4,68400.17,66392.15,67552.71,61111.749558886
2024-10-17,67556.89,67925.8,66640.33,67059.85,51094.234069307
2024-10-18,67064.34,68993.09,67064.34,68403.11,66118.42362089
2024-10-19,68403.12,68679.52,68011.39,68206.75,19122.755869435
2024-10-20,68207.43,68878.64,68059.15,68747.3,19561.227785465
2024-10-21,68747.31,69488.24,66800.58,67774.74,69441.393909865
2024-10-22,67774.73,67850.95,66545,67486.23,54252.419107992
2024-10-23,67486.22,67787.84,65177.12,66343.6,54355.694066662
2024-10-24,66348.51,68801.12,66278.59,68306.31,50709.141385183
2024-10-25,68306.31,68726.09,65859.55,67176.75,63179.253736879
2024-10-26,67172.58,67355.39,65562.67,67088.82,33163.45729129
2024-10-27,67091.96,68242.53,66887.74,68029.99,24243.163047657
2024-10-28,68029.99,70218.92,67522.26,69912.68,74634.32913296
2024-10-29,69916.02,73605.55,69694.06,72637.48,109446.73258282
2024-10-30,72640.15,72942.76,71409.25,72374.23,66582.356032655
2024-10-31,72374.23,72677.46,69586.11,70387.67,65967.180081288
2024-11-01,70360.17,71586.96,68763.75,69392.09,86843.43938921
2024-11-02,69392.1,70075.12,68998.31,69414.56,23789.534518597
2024-11-03,69402.94,69426.56,67452.34,68865.13,54619.804301309
2024-11-04,68818.46,69456.21,66787.56,67874.07,62375.152146127
2024-11-05,67866.92,70536.95,67432.1,69585.66,68596.308188627
2024-11-06,69585.66,76466.76,69287.38,75683.88,192522.82247211
2024-11-07,75680.7,76947.61,74451.2,75907.92,91288.789904892
2024-11-08,75925.57,77278.46,75640.37,76418.77,74789.599803981
2024-11-09,76418.76,76830.24,75737.37,76542.09,35651.131679369
2024-11-10,76541.19,81498.51,76496.92,80659.15,115905.58356781
2024-11-11,80659.14,88476.75,80004.14,88079.58,157578.23134166
2024-11-12,88115.86,90018.12,85114.29,88649.58,195947.69706725
2024-11-13,88635.31,93469.82,86245.12,89813.8,154033.562944
2024-11-14,89784.62,91799.74,87019.48,87656.32,104531.82920067
2024-11-15,87647.56,91877.55,86671.68,91232.68,93700.343657517
2024-11-16,91235.36,92389.3,90082.52,90360.01,49071.875336306
2024-11-17,90360.01,91438.09,88722.01,89567.58,49797.291474965
2024-11-18,89559.58,92601.65,89336.6,91230.05,92196.67532204
2024-11-19,91230.05,94015.01,90298.26,91941.9,107411.1878957
2024-11-20,91926.28,94903.99,91630.85,94225.53,101296.84559618
2024-11-21,94225.52,99048.22,93840.4,98446.55,124855.94924645
2024-11-22,98414.36,99667.66,97189.3,98729.93,93219.828018425
2024-11-23,98736.95,99009.74,97232.16,97737.43,41875.729955707
2024-11-24,97724.53,98661.59,95784.92,98097.99,44300.075779939
2024-11-25,98092.99,98960.78,92587.85,94373.3,76134.386453305
2024-11-26,94378.18,94992.35,90762.77,91776.24,79596.980028791
2024-11-27,91735.77,97354.02,91553.2,96143.52,66757.219619192
2024-11-28,96143.53,96657.67,94666.5,95652.78,44627.458299613
2024-11-29,95656.6,98716.64,95373.67,97371.03,48852.550226968
2024-11-30,97363.71,97523.96,96126.61,96504.71,23617.577197923
2024-12-01,96504.71,97890.78,95743.64,97612.33,27473.453287149
2024-12-02,97621.19,98187.89,94400,95406.33,53704.573136269
2024-12-03,95390.33,96309.78,93599.72,96176.82,49044.817178432
2024-12-04,96180.24,99212.77,94661.68,98312.21,59953.755640679
2024-12-05,98298.21,104062.38,93081.33,96751.8,118566.10449239
2024-12-06,96788.98,102079.4,95560.63,100647.7,70030.167428787
2024-12-07,100647.7,100723.9,99087.62,99717.74,30622.816716831
2024-12-08,99717.73,100548.2,98767.25,100276.1,27209.756832202
2024-12-09,100263.8,101406.7,94879.16,96993.09,67704.147644663
2024-12-10,96990.99,98297.97,94274.14,96896.9,68939.402760587
2024-12-11,96907.41,101951.2,95714,101259.4,65571.215504663
2024-12-12,101312.3,102579.5,99329.1,100467.1,51250.537546409
2024-12-13,100484.49,101903.8,99222.86,101246.5,40835.68807593
2024-12-14,101246.5,102654.1,100595.3,101108.5,33252.407277234
2024-12-15,101120.5,103429.1,101038.9,103255.6,34222.01445777
2024-12-16,103228.3,107814.7,103225.3,105844.6,73067.780925981
2024-12-17,105833.5,108345,105327.8,105962.2,55543.902545832
2024-12-18,105941.4,106509.6,100237.7,101110.9,57579.863274764
2024-12-19,101123.8,102746.5,95572.6,98310.46,61047.768515181
2024-12-20,98302.66,98302.66,92139.42,97398.67,73032.310147421
2024-12-21,97385.58,99495.46,96365.31,97090.14,34624.79937871
2024-12-22,97090.15,97386.69,94174.96,95433.71,29943.268265084
2024-12-23,95433.72,96425.9,92385.71,95065.19,50155.384451375
2024-12-24,95073.38,99422.56,93432.42,98702.04,49073.390875111
2024-12-25,98702.04,99449.31,97581.16,98722.24,33034.510644663
2024-12-26,98749.21,99876.73,95097.18,95704.71,48747.948065278
2024-12-27,95706.85,97246.29,93320.99,94299.86,53485.73645421
2024-12-28,94299.87,95536.02,93974.73,95147.19,23986.80681148
2024-12-29,95147.19,95275.1,92905.54,92953.62,30443.086718455
2024-12-30,92958.46,94918.06,91308.79,92616.82,60230.301870735
2024-12-31,92616.82,96105.79,91896.73,93314.95,43991.280116386
2025-01-01,93314.95,94950.96,92727.49,94605.8,25068.701355553
2025-01-02,94594.72,97735.43,94199.3,96812.2,44306.22423832
2025-01-03,96786.14,98940.28,96016.41,98256.03,33728.983999886
2025-01-04,98258.04,98757.08,97500,98397.58,16806.109865656
2025-01-05,98397.58,98722.74,97277.8,98670.54,14608.469285341
2025-01-06,98641.99,102465.6,97899.44,102041.6,37684.78566937
2025-01-07,102041.6,102726.2,96122.36,97137.92,33612.383964695
2025-01-08,97102.77,97250.99,92519.93,95262.34,34854.986822522
2025-01-09,95262.35,95350.84,91195.6,92450.77,32013.654937164
2025-01-10,92436.4,95774.41,92032.97,94747.8,38505.198037319
2025-01-11,94747.79,94987.03,93819.89,94548.39,16621.899704534
2025-01-12,94548.4,95369.19,93667.16,93905.58,18273.782778964
2025-01-13,93910.67,95875.35,89524.98,94360.33,58764.761941634
2025-01-14,94382.24,97345.68,94146.94,96662.94,49959.783485701
2025-01-15,96646.81,100700.48,96464.29,99716.45,46084.774779367
2025-01-16,99717.45,100868.49,97309.29,99814.29,39306.221036168
2025-01-17,99801.52,105925.3,99723.06,104442.8,65064.813950133
2025-01-18,104442.8,104924.9,102232,104196.4,35872.397141719
2025-01-19,104196.4,106306.4,101627.6,103302.3,43863.239868869
2025-01-20,103302.3,109163.7,99475.57,103460,88271.717858157
2025-01-21,103486.6,107229,100068.2,106011.9,65357.801608564
2025-01-22,106055,106367.7,103327.3,103816.2,33829.11469113
2025-01-23,103864,106725.9,101227.4,103988.3,80120.721843493
2025-01-24,104001.7,107147.1,102734.6,104769.9,39800.038074998
2025-01-25,104797.9,105266.3,104095.7,105065.8,16298.547173103
2025-01-26,105036,105473.6,104283.3,104314.6,10360.884048578
2025-01-27,104284.4,104284.4,97776.97,101597.1,40515.516772922
2025-01-28,101714.6,103658.9,100214.5,101199.8,30917.256811543
2025-01-29,101198.4,104758.5,100704.8,103488,32944.820364771
2025-01-30,103493.9,106425.9,103320.3,105104.1,33559.576062941
2025-01-31,105118.5,105999.2,101531.6,102231.6,32891.142329955
2025-02-01,102222.6,102757,100485.9,100642.7,21781.195793185
2025-02-02,100642.7,101438.3,96236.63,97951.03,46061.416034788
2025-02-03,97890.87,102565.2,91453.26,101770.9,82996.059023302
2025-02-04,101843.2,101930.6,96180.27,97738.1,30111.061500317
2025-02-05,97735.99,99095.71,96264.88,96464.46,24699.315691154
2025-02-06,96444.34,99161.62,95696.53,96953.5,24028.525540715
2025-02-07,96955.26,100191.42,95646.7,96065.64,30805.398535255
2025-02-08,96065.64,96898.4,95676.53,96481.63,18660.794730279
2025-02-09,96481.62,97338.65,94728.16,95860.26,22334.256624478
2025-02-10,95841.69,98338.85,95642.08,97406.81,25980.042125779
2025-02-11,97388.56,98489.25,94858.86,95545.91,30014.072100402
2025-02-12,95579.69,98116.25,94139.61,97815.28,32488.806678615
2025-02-13,97813.42,98094.12,95243.58,96413.33,28473.678581449
2025-02-14,96417.03,98843.76,96285.15,97151.1,29337.680574007
2025-02-15,97151.1,97977.16,97026.9,97552.59,15180.364600409
2025-02-16,97553.56,97715.22,96581.1,96876.45,12581.298468673
2025-02-17,96876.45,97044.11,95209.95,95878.36,26386.282775923
2025-02-18,95878.36,96685.66,93337.67,95256.64,37564.5013038
2025-02-19,95261.86,96680.66,94989.14,96526.32,28160.253613982
2025-02-20,96526.32,98740.96,96405.46,98149.67,35748.12166728
2025-02-21,98133.04,99501.86,94826.92,95761.24,55048.192274728
2025-02-22,95761.24,96962.54,95605.65,96639.23,17252.787722762
2025-02-23,96349.4,96485.06,95243.29,95786.18,10206.378195294
2025-02-24,95786.53,96501.89,92371.84,92426.52,39536.530635416
2025-02-25,92425.6,92857.03,85957.09,88717.93,99229.537055636
2025-02-26,88726.57,89297.9,82578.54,84256.2,72619.293393377
2025-02-27,84275.49,86977.64,82579.41,84593.39,65108.466745273
2025-02-28,84597.74,85071.3,78221.87,84091.08,97904.416275626
2025-03-01,84091.07,86488.75,83757.73,86064.69,40163.115476974
2025-03-02,86064.69,95019,84999.58,94203.43,57166.260521539
2025-03-03,94185.47,94809.71,85059.61,86564.32,71701.968942746
2025-03-04,86552.74,88932.5,81666.52,87467.62,97280.93738719
2025-03-05,87445.35,90730.38,86328.4,90445.85,73881.693860482
2025-03-06,90446.75,92805.91,87831.46,90312.77,71917.574253594
2025-03-07,90312.76,91267.91,84704.4,86707.85,92482.381096495
2025-03-08,86707.85,86859.88,85204.28,86349.56,22381.820818157
2025-03-09,86272.73,86430.8,80170.89,80233.86,33883.333845465
2025-03-10,80333,84026.16,77410.43,79446.7,45218.87362124
2025-03-11,79461.63,83586.17,76751.67,83111.04,56264.921663265
2025-03-12,83111.03,83750.18,80778.48,83620.63,23500.187606114
2025-03-13,83620.64,84309.39,79919.42,81357.28,23806.629110904
2025-03-14,81357.27,85295.74,80782.47,84438.91,40384.071410912
2025-03-15,84419.28,84673.74,83611.12,84380.96,16896.200256379
2025-03-16,84380.95,85101.37,82084.95,82087.97,23092.269802225
2025-03-17,82098.82,84744.97,82011.87,84055.31,26260.766160446
2025-03-18,84040.32,84136.77,81133.25,82370.19,28901.871679174
2025-03-19,82364.18,86487.48,82334.33,86166.19,38269.665563089
2025-03-20,86162.8,87455.37,83618.43,84094.55,40619.979562047
